DateTime,Energie_import_kWh,Index_import_kWh,Source,Pas
15/04/2025 05:00,0.448,20157.335,Compteur intelligent,1H
15/04/2025 06:00,0.818,20158.154,Compteur intelligent,1H
15/04/2025 07:00,1.117,20159.271,Compteur intelligent,1H
15/04/2025 08:00,0.89,20160.16,Compteur intelligent,1H
15/04/2025 09:00,0.599,20160.76,Compteur intelligent,1H
15/04/2025 10:00,0.271,20161.031,Compteur intelligent,1H
15/04/2025 11:00,0.333,20161.365,Compteur intelligent,1H
15/04/2025 12:00,0.408,20161.773,Compteur intelligent,1H
15/04/2025 13:00,0.371,20162.144,Compteur intelligent,1H
15/04/2025 14:00,0.342,20162.486,Compteur intelligent,1H
15/04/2025 15:00,0.395,20162.88,Compteur intelligent,1H
15/04/2025 16:00,0.495,20163.375,Compteur intelligent,1H
15/04/2025 17:00,0.47,20163.845,Compteur intelligent,1H
15/04/2025 18:00,0.85,20164.694,Compteur intelligent,1H
15/04/2025 19:00,1.227,20165.921,Compteur intelligent,1H
15/04/2025 20:00,1.702,20167.624,Compteur intelligent,1H
15/04/2025 21:00,1.6,20169.224,Compteur intelligent,1H
15/04/2025 22:00,1.233,20170.457,Compteur intelligent,1H
15/04/2025 23:00,0.702,20171.159,Compteur intelligent,1H
16/04/2025 00:00,0.217,20171.376,Compteur intelligent,1H
16/04/2025 01:00,0.325,20171.701,Compteur intelligent,1H
16/04/2025 02:00,0.289,20171.99,Compteur intelligent,1H
16/04/2025 03:00,0.325,20172.315,Compteur intelligent,1H
16/04/2025 04:00,0.312,20172.627,Compteur intelligent,1H
16/04/2025 05:00,0.529,20173.156,Compteur intelligent,1H
16/04/2025 06:00,0.86,20174.015,Compteur intelligent,1H
16/04/2025 07:00,1.13,20175.145,Compteur intelligent,1H
16/04/2025 08:00,0.884,20176.029,Compteur intelligent,1H
16/04/2025 09:00,0.65,20176.679,Compteur intelligent,1H
16/04/2025 10:00,0.311,20176.99,Compteur intelligent,1H
16/04/2025 11:00,0.375,20177.365,Compteur intelligent,1H
16/04/2025 12:00,0.326,20177.691,Compteur intelligent,1H
16/04/2025 13:00,0.361,20178.052,Compteur intelligent,1H
16/04/2025 14:00,0.34,20178.392,Compteur intelligent,1H
16/04/2025 15:00,0.475,20178.867,Compteur intelligent,1H
16/04/2025 16:00,0.468,20179.335,Compteur intelligent,1H
16/04/2025 17:00,0.501,20179.835,Compteur intelligent,1H
16/04/2025 18:00,0.813,20180.648,Compteur intelligent,1H
16/04/2025 19:00,1.179,20181.827,Compteur intelligent,1H
16/04/2025 20:00,1.683,20183.51,Compteur intelligent,1H
16/04/2025 21:00,1.682,20185.192,Compteur intelligent,1H
16/04/2025 22:00,1.242,20186.434,Compteur intelligent,1H
16/04/2025 23:00,0.8,20187.234,Compteur intelligent,1H
17/04/2025 00:00,0.341,20187.575,Compteur intelligent,1H
17/04/2025 01:00,0.292,20187.867,Compteur intelligent,1H
17/04/2025 02:00,0.291,20188.158,Compteur intelligent,1H
17/04/2025 03:00,0.279,20188.436,Compteur intelligent,1H
17/04/2025 04:00,0.332,20188.768,Compteur intelligent,1H
17/04/2025 05:00,0.509,20189.278,Compteur intelligent,1H
17/04/2025 06:00,0.941,20190.218,Compteur intelligent,1H
17/04/2025 07:00,1.092,20191.311,Compteur intelligent,1H
17/04/2025 08:00,0.871,20192.182,Compteur intelligent,1H
17/04/2025 09:00,0.5,20192.683,Compteur intelligent,1H
17/04/2025 10:00,0.263,20192.945,Compteur intelligent,1H
17/04/2025 11:00,0.402,20193.347,Compteur intelligent,1H
17/04/2025 12:00,0.42,20193.767,Compteur intelligent,1H
17/04/2025 13:00,0.441,20194.208,Compteur intelligent,1H
17/04/2025 14:00,0.358,20194.566,Compteur intelligent,1H
17/04/2025 15:00,0.487,20195.053,Compteur intelligent,1H
17/04/2025 16:00,0.45,20195.503,Compteur intelligent,1H
17/04/2025 17:00,0.58,20196.083,Compteur intelligent,1H
17/04/2025 18:00,0.798,20196.881,Compteur intelligent,1H
17/04/2025 19:00,1.241,20198.122,Compteur intelligent,1H
17/04/2025 20:00,1.567,20199.69,Compteur intelligent,1H
17/04/2025 21:00,1.604,20201.294,Compteur intelligent,1H
17/04/2025 22:00,1.258,20202.551,Compteur intelligent,1H
17/04/2025 23:00,0.888,20203.44,Compteur intelligent,1H
18/04/2025 00:00,0.395,20203.834,Compteur intelligent,1H
18/04/2025 01:00,0.308,20204.142,Compteur intelligent,1H
18/04/2025 02:00,0.376,20204.518,Compteur intelligent,1H
18/04/2025 03:00,0.145,20204.663,Compteur intelligent,1H
18/04/2025 04:00,0.325,20204.988,Compteur intelligent,1H
18/04/2025 05:00,0.553,20205.541,Compteur intelligent,1H
18/04/2025 06:00,0.95,20206.491,Compteur intelligent,1H
18/04/2025 07:00,1.138,20207.629,Compteur intelligent,1H
18/04/2025 08:00,0.894,20208.523,Compteur intelligent,1H
18/04/2025 09:00,0.51,20209.033,Compteur intelligent,1H
18/04/2025 10:00,0.305,20209.338,Compteur intelligent,1H
18/04/2025 11:00,0.422,20209.76,Compteur intelligent,1H
18/04/2025 12:00,0.456,20210.216,Compteur intelligent,1H
18/04/2025 13:00,0.467,20210.684,Compteur intelligent,1H
18/04/2025 14:00,0.391,20211.075,Compteur intelligent,1H
18/04/2025 15:00,0.367,20211.442,Compteur intelligent,1H
18/04/2025 16:00,0.475,20211.917,Compteur intelligent,1H
18/04/2025 17:00,0.491,20212.408,Compteur intelligent,1H
18/04/2025 18:00,0.791,20213.199,Compteur intelligent,1H
18/04/2025 19:00,1.243,20214.442,Compteur intelligent,1H
18/04/2025 20:00,1.561,20216.003,Compteur intelligent,1H
18/04/2025 21:00,1.547,20217.55,Compteur intelligent,1H
18/04/2025 22:00,1.23,20218.78,Compteur intelligent,1H
18/04/2025 23:00,0.716,20219.496,Compteur intelligent,1H
19/04/2025 00:00,0.338,20219.834,Compteur intelligent,1H
19/04/2025 01:00,0.353,20220.187,Compteur intelligent,1H
19/04/2025 02:00,0.257,20220.443,Compteur intelligent,1H
19/04/2025 03:00,0.199,20220.642,Compteur intelligent,1H
19/04/2025 04:00,0.376,20221.018,Compteur intelligent,1H
19/04/2025 05:00,0.552,20221.57,Compteur intelligent,1H
19/04/2025 06:00,0.898,20222.469,Compteur intelligent,1H
19/04/2025 07:00,1.032,20223.501,Compteur intelligent,1H
19/04/2025 08:00,0.782,20224.283,Compteur intelligent,1H
19/04/2025 09:00,0.641,20224.924,Compteur intelligent,1H
19/04/2025 10:00,0.34,20225.264,Compteur intelligent,1H
19/04/2025 11:00,0.338,20225.602,Compteur intelligent,1H
19/04/2025 12:00,0.536,20226.138,Compteur intelligent,1H
19/04/2025 13:00,0.565,20226.703,Compteur intelligent,1H
19/04/2025 14:00,0.465,20227.168,Compteur intelligent,1H
19/04/2025 15:00,0.524,20227.692,Compteur intelligent,1H
19/04/2025 16:00,0.512,20228.204,Compteur intelligent,1H
19/04/2025 17:00,0.427,20228.631,Compteur intelligent,1H
19/04/2025 18:00,0.756,20229.387,Compteur intelligent,1H
19/04/2025 19:00,1.136,20230.523,Compteur intelligent,1H
19/04/2025 20:00,1.572,20232.095,Compteur intelligent,1H
19/04/2025 21:00,1.557,20233.652,Compteur intelligent,1H
19/04/2025 22:00,1.173,20234.825,Compteur intelligent,1H
19/04/2025 23:00,0.791,20235.616,Compteur intelligent,1H
20/04/2025 00:00,0.302,20235.917,Compteur intelligent,1H
20/04/2025 01:00,0.252,20236.17,Compteur intelligent,1H
20/04/2025 02:00,0.423,20236.593,Compteur intelligent,1H
20/04/2025 03:00,0.351,20236.944,Compteur intelligent,1H
20/04/2025 04:00,0.42,20237.364,Compteur intelligent,1H
20/04/2025 05:00,0.518,20237.883,Compteur intelligent,1H
20/04/2025 06:00,0.951,20238.834,Compteur intelligent,1H
20/04/2025 07:00,1.158,20239.992,Compteur intelligent,1H
20/04/2025 08:00,0.836,20240.828,Compteur intelligent,1H
20/04/2025 09:00,0.497,20241.325,Compteur intelligent,1H
20/04/2025 10:00,0.528,20241.853,Compteur intelligent,1H
20/04/2025 11:00,0.284,20242.136,Compteur intelligent,1H
20/04/2025 12:00,0.57,20242.706,Compteur intelligent,1H
20/04/2025 13:00,0.527,20243.233,Compteur intelligent,1H
20/04/2025 14:00,0.591,20243.825,Compteur intelligent,1H
20/04/2025 15:00,0.491,20244.316,Compteur intelligent,1H
20/04/2025 16:00,0.533,20244.848,Compteur intelligent,1H
20/04/2025 17:00,0.561,20245.409,Compteur intelligent,1H
20/04/2025 18:00,0.811,20246.22,Compteur intelligent,1H
20/04/2025 19:00,1.096,20247.315,Compteur intelligent,1H
20/04/2025 20:00,1.601,20248.916,Compteur intelligent,1H
20/04/2025 21:00,1.589,20250.505,Compteur intelligent,1H
20/04/2025 22:00,1.287,20251.792,Compteur intelligent,1H
20/04/2025 23:00,0.818,20252.61,Compteur intelligent,1H
21/04/2025 00:00,0.323,20252.933,Compteur intelligent,1H
21/04/2025 01:00,0.308,20253.241,Compteur intelligent,1H
21/04/2025 02:00,0.32,20253.561,Compteur intelligent,1H
21/04/2025 03:00,0.239,20253.8,Compteur intelligent,1H
21/04/2025 04:00,0.304,20254.104,Compteur intelligent,1H
21/04/2025 05:00,0.487,20254.591,Compteur intelligent,1H
21/04/2025 06:00,0.817,20255.407,Compteur intelligent,1H
21/04/2025 07:00,1.16,20256.567,Compteur intelligent,1H
21/04/2025 08:00,0.962,20257.529,Compteur intelligent,1H
21/04/2025 09:00,0.575,20258.104,Compteur intelligent,1H
21/04/2025 10:00,0.317,20258.421,Compteur intelligent,1H
21/04/2025 11:00,0.276,20258.697,Compteur intelligent,1H
21/04/2025 12:00,0.363,20259.059,Compteur intelligent,1H
21/04/2025 13:00,0.456,20259.515,Compteur intelligent,1H
21/04/2025 14:00,0.422,20259.937,Compteur intelligent,1H
21/04/2025 15:00,0.504,20260.441,Compteur intelligent,1H
21/04/2025 16:00,0.383,20260.824,Compteur intelligent,1H
21/04/2025 17:00,0.479,20261.303,Compteur intelligent,1H
21/04/2025 18:00,0.723,20262.027,Compteur intelligent,1H
21/04/2025 19:00,1.159,20263.186,Compteur intelligent,1H
21/04/2025 20:00,1.59,20264.776,Compteur intelligent,1H
21/04/2025 21:00,1.579,20266.356,Compteur intelligent,1H
21/04/2025 22:00,1.213,20267.569,Compteur intelligent,1H
21/04/2025 23:00,0.707,20268.276,Compteur intelligent,1H
22/04/2025 00:00,0.314,20268.59,Compteur intelligent,1H
22/04/2025 01:00,0.285,20268.876,Compteur intelligent,1H
22/04/2025 02:00,0.358,20269.233,Compteur intelligent,1H
22/04/2025 03:00,0.341,20269.574,Compteur intelligent,1H
22/04/2025 04:00,0.274,20269.849,Compteur intelligent,1H
22/04/2025 05:00,0.562,20270.41,Compteur intelligent,1H
22/04/2025 06:00,0.861,20271.272,Compteur intelligent,1H
22/04/2025 07:00,1.204,20272.476,Compteur intelligent,1H
22/04/2025 08:00,0.896,20273.372,Compteur intelligent,1H
22/04/2025 09:00,0.508,20273.879,Compteur intelligent,1H
22/04/2025 10:00,0.328,20274.208,Compteur intelligent,1H
22/04/2025 11:00,0.218,20274.426,Compteur intelligent,1H
22/04/2025 12:00,0.466,20274.892,Compteur intelligent,1H
22/04/2025 13:00,0.516,20275.408,Compteur intelligent,1H
22/04/2025 14:00,0.287,20275.694,Compteur intelligent,1H
22/04/2025 15:00,0.384,20276.079,Compteur intelligent,1H
22/04/2025 16:00,0.435,20276.514,Compteur intelligent,1H
22/04/2025 17:00,0.457,20276.971,Compteur intelligent,1H
22/04/2025 18:00,0.872,20277.843,Compteur intelligent,1H
22/04/2025 19:00,1.319,20279.162,Compteur intelligent,1H
22/04/2025 20:00,1.585,20280.747,Compteur intelligent,1H
22/04/2025 21:00,1.724,20282.47,Compteur intelligent,1H
22/04/2025 22:00,1.246,20283.716,Compteur intelligent,1H
22/04/2025 23:00,0.785,20284.501,Compteur intelligent,1H
23/04/2025 00:00,0.319,20284.82,Compteur intelligent,1H
23/04/2025 01:00,0.258,20285.078,Compteur intelligent,1H
23/04/2025 02:00,0.39,20285.468,Compteur intelligent,1H
23/04/2025 03:00,0.345,20285.813,Compteur intelligent,1H
23/04/2025 04:00,0.331,20286.144,Compteur intelligent,1H
23/04/2025 05:00,0.527,20286.671,Compteur intelligent,1H
23/04/2025 06:00,0.843,20287.514,Compteur intelligent,1H
23/04/2025 07:00,1.128,20288.642,Compteur intelligent,1H
23/04/2025 08:00,0.82,20289.462,Compteur intelligent,1H
23/04/2025 09:00,0.538,20290.0,Compteur intelligent,1H
23/04/2025 10:00,0.322,20290.322,Compteur intelligent,1H
23/04/2025 11:00,0.342,20290.664,Compteur intelligent,1H
23/04/2025 12:00,0.452,20291.116,Compteur intelligent,1H
23/04/2025 13:00,0.436,20291.552,Compteur intelligent,1H
23/04/2025 14:00,0.383,20291.935,Compteur intelligent,1H
23/04/2025 15:00,0.357,20292.292,Compteur intelligent,1H
23/04/2025 16:00,0.424,20292.716,Compteur intelligent,1H
23/04/2025 17:00,0.492,20293.207,Compteur intelligent,1H
23/04/2025 18:00,0.828,20294.035,Compteur intelligent,1H
23/04/2025 19:00,1.21,20295.245,Compteur intelligent,1H
23/04/2025 20:00,1.541,20296.787,Compteur intelligent,1H
23/04/2025 21:00,1.61,20298.397,Compteur intelligent,1H
23/04/2025 22:00,1.326,20299.722,Compteur intelligent,1H
23/04/2025 23:00,0.911,20300.634,Compteur intelligent,1H
24/04/2025 00:00,0.35,20300.984,Compteur intelligent,1H
24/04/2025 01:00,0.243,20301.227,Compteur intelligent,1H
24/04/2025 02:00,0.387,20301.614,Compteur intelligent,1H
24/04/2025 03:00,0.257,20301.871,Compteur intelligent,1H
24/04/2025 04:00,0.306,20302.178,Compteur intelligent,1H
24/04/2025 05:00,0.564,20302.742,Compteur intelligent,1H
24/04/2025 06:00,0.814,20303.556,Compteur intelligent,1H
24/04/2025 07:00,1.16,20304.716,Compteur intelligent,1H
24/04/2025 08:00,0.894,20305.61,Compteur intelligent,1H
24/04/2025 09:00,0.562,20306.172,Compteur intelligent,1H
24/04/2025 10:00,0.303,20306.476,Compteur intelligent,1H
24/04/2025 11:00,0.359,20306.835,Compteur intelligent,1H
24/04/2025 12:00,0.42,20307.255,Compteur intelligent,1H
24/04/2025 13:00,0.367,20307.622,Compteur intelligent,1H
24/04/2025 14:00,0.447,20308.069,Compteur intelligent,1H
24/04/2025 15:00,0.24,20308.309,Compteur intelligent,1H
24/04/2025 16:00,0.463,20308.772,Compteur intelligent,1H
24/04/2025 17:00,0.486,20309.258,Compteur intelligent,1H
24/04/2025 18:00,0.751,20310.009,Compteur intelligent,1H
24/04/2025 19:00,1.255,20311.264,Compteur intelligent,1H
24/04/2025 20:00,1.629,20312.893,Compteur intelligent,1H
24/04/2025 21:00,1.555,20314.449,Compteur intelligent,1H
24/04/2025 22:00,1.237,20315.686,Compteur intelligent,1H
24/04/2025 23:00,0.796,20316.482,Compteur intelligent,1H
25/04/2025 00:00,0.326,20316.808,Compteur intelligent,1H
25/04/2025 01:00,0.376,20317.184,Compteur intelligent,1H
25/04/2025 02:00,0.275,20317.459,Compteur intelligent,1H
25/04/2025 03:00,0.387,20317.846,Compteur intelligent,1H
25/04/2025 04:00,0.274,20318.12,Compteur intelligent,1H
25/04/2025 05:00,0.556,20318.677,Compteur intelligent,1H
25/04/2025 06:00,0.794,20319.47,Compteur intelligent,1H
25/04/2025 07:00,1.117,20320.587,Compteur intelligent,1H
25/04/2025 08:00,0.94,20321.528,Compteur intelligent,1H
25/04/2025 09:00,0.659,20322.187,Compteur intelligent,1H
25/04/2025 10:00,0.356,20322.543,Compteur intelligent,1H
25/04/2025 11:00,0.263,20322.806,Compteur intelligent,1H
25/04/2025 12:00,0.451,20323.257,Compteur intelligent,1H
25/04/2025 13:00,0.391,20323.648,Compteur intelligent,1H
25/04/2025 14:00,0.396,20324.044,Compteur intelligent,1H
25/04/2025 15:00,0.454,20324.499,Compteur intelligent,1H
25/04/2025 16:00,0.507,20325.006,Compteur intelligent,1H
25/04/2025 17:00,0.389,20325.394,Compteur intelligent,1H
25/04/2025 18:00,0.802,20326.196,Compteur intelligent,1H
25/04/2025 19:00,1.243,20327.439,Compteur intelligent,1H
25/04/2025 20:00,1.535,20328.974,Compteur intelligent,1H
25/04/2025 21:00,1.502,20330.476,Compteur intelligent,1H
25/04/2025 22:00,1.24,20331.716,Compteur intelligent,1H
25/04/2025 23:00,0.771,20332.487,Compteur intelligent,1H
26/04/2025 00:00,0.259,20332.746,Compteur intelligent,1H
26/04/2025 01:00,0.294,20333.04,Compteur intelligent,1H
26/04/2025 02:00,0.282,20333.322,Compteur intelligent,1H
26/04/2025 03:00,0.309,20333.631,Compteur intelligent,1H
26/04/2025 04:00,0.447,20334.078,Compteur intelligent,1H
26/04/2025 05:00,0.536,20334.615,Compteur intelligent,1H
26/04/2025 06:00,1.01,20335.624,Compteur intelligent,1H
26/04/2025 07:00,1.187,20336.811,Compteur intelligent,1H
26/04/2025 08:00,0.955,20337.766,Compteur intelligent,1H
26/04/2025 09:00,0.494,20338.261,Compteur intelligent,1H
26/04/2025 10:00,0.335,20338.596,Compteur intelligent,1H
26/04/2025 11:00,0.253,20338.849,Compteur intelligent,1H
26/04/2025 12:00,0.565,20339.414,Compteur intelligent,1H
26/04/2025 13:00,0.536,20339.95,Compteur intelligent,1H
26/04/2025 14:00,0.568,20340.518,Compteur intelligent,1H
26/04/2025 15:00,0.569,20341.086,Compteur intelligent,1H
26/04/2025 16:00,0.603,20341.689,Compteur intelligent,1H
26/04/2025 17:00,0.471,20342.16,Compteur intelligent,1H
26/04/2025 18:00,0.74,20342.901,Compteur intelligent,1H
26/04/2025 19:00,1.217,20344.118,Compteur intelligent,1H
26/04/2025 20:00,1.642,20345.76,Compteur intelligent,1H
26/04/2025 21:00,1.589,20347.349,Compteur intelligent,1H
26/04/2025 22:00,1.24,20348.59,Compteur intelligent,1H
26/04/2025 23:00,0.851,20349.441,Compteur intelligent,1H
27/04/2025 00:00,0.332,20349.772,Compteur intelligent,1H
27/04/2025 01:00,0.214,20349.986,Compteur intelligent,1H
27/04/2025 02:00,0.298,20350.284,Compteur intelligent,1H
27/04/2025 03:00,0.256,20350.54,Compteur intelligent,1H
27/04/2025 04:00,0.349,20350.889,Compteur intelligent,1H
27/04/2025 05:00,0.561,20351.45,Compteur intelligent,1H
27/04/2025 06:00,0.928,20352.378,Compteur intelligent,1H
27/04/2025 07:00,1.212,20353.59,Compteur intelligent,1H
27/04/2025 08:00,0.867,20354.457,Compteur intelligent,1H
27/04/2025 09:00,0.52,20354.977,Compteur intelligent,1H
27/04/2025 10:00,0.387,20355.364,Compteur intelligent,1H
27/04/2025 11:00,0.366,20355.73,Compteur intelligent,1H
27/04/2025 12:00,0.478,20356.208,Compteur intelligent,1H
27/04/2025 13:00,0.581,20356.789,Compteur intelligent,1H
27/04/2025 14:00,0.581,20357.371,Compteur intelligent,1H
27/04/2025 15:00,0.541,20357.912,Compteur intelligent,1H
27/04/2025 16:00,0.576,20358.488,Compteur intelligent,1H
27/04/2025 17:00,0.536,20359.024,Compteur intelligent,1H
27/04/2025 18:00,0.824,20359.848,Compteur intelligent,1H
27/04/2025 19:00,1.268,20361.116,Compteur intelligent,1H
27/04/2025 20:00,1.555,20362.671,Compteur intelligent,1H
27/04/2025 21:00,1.496,20364.167,Compteur intelligent,1H
27/04/2025 22:00,1.238,20365.405,Compteur intelligent,1H
27/04/2025 23:00,0.782,20366.188,Compteur intelligent,1H
28/04/2025 00:00,0.33,20366.517,Compteur intelligent,1H
28/04/2025 01:00,0.256,20366.774,Compteur intelligent,1H
28/04/2025 02:00,0.341,20367.114,Compteur intelligent,1H
28/04/2025 03:00,0.333,20367.447,Compteur intelligent,1H
28/04/2025 04:00,0.308,20367.755,Compteur intelligent,1H
28/04/2025 05:00,0.595,20368.35,Compteur intelligent,1H
28/04/2025 06:00,0.876,20369.226,Compteur intelligent,1H
28/04/2025 07:00,1.07,20370.296,Compteur intelligent,1H
28/04/2025 08:00,0.912,20371.208,Compteur intelligent,1H
28/04/2025 09:00,0.537,20371.745,Compteur intelligent,1H
28/04/2025 10:00,0.298,20372.043,Compteur intelligent,1H
28/04/2025 11:00,0.345,20372.388,Compteur intelligent,1H
28/04/2025 12:00,0.388,20372.777,Compteur intelligent,1H
28/04/2025 13:00,0.343,20373.12,Compteur intelligent,1H
28/04/2025 14:00,0.285,20373.405,Compteur intelligent,1H
28/04/2025 15:00,0.425,20373.83,Compteur intelligent,1H
28/04/2025 16:00,0.447,20374.277,Compteur intelligent,1H
28/04/2025 17:00,0.499,20374.777,Compteur intelligent,1H
28/04/2025 18:00,0.881,20375.658,Compteur intelligent,1H
28/04/2025 19:00,1.094,20376.752,Compteur intelligent,1H
28/04/2025 20:00,1.675,20378.427,Compteur intelligent,1H
28/04/2025 21:00,1.68,20380.108,Compteur intelligent,1H
28/04/2025 22:00,1.185,20381.292,Compteur intelligent,1H
28/04/2025 23:00,0.86,20382.152,Compteur intelligent,1H
29/04/2025 00:00,0.253,20382.405,Compteur intelligent,1H
29/04/2025 01:00,0.24,20382.645,Compteur intelligent,1H
29/04/2025 02:00,0.296,20382.941,Compteur intelligent,1H
29/04/2025 03:00,0.418,20383.359,Compteur intelligent,1H
29/04/2025 04:00,0.374,20383.733,Compteur intelligent,1H
29/04/2025 05:00,0.541,20384.274,Compteur intelligent,1H
29/04/2025 06:00,0.95,20385.224,Compteur intelligent,1H
29/04/2025 07:00,1.074,20386.298,Compteur intelligent,1H
29/04/2025 08:00,0.987,20387.285,Compteur intelligent,1H
29/04/2025 09:00,0.632,20387.917,Compteur intelligent,1H
29/04/2025 10:00,0.378,20388.295,Compteur intelligent,1H
29/04/2025 11:00,0.261,20388.556,Compteur intelligent,1H
29/04/2025 12:00,0.453,20389.009,Compteur intelligent,1H
29/04/2025 13:00,0.406,20389.415,Compteur intelligent,1H
29/04/2025 14:00,0.429,20389.844,Compteur intelligent,1H
29/04/2025 15:00,0.467,20390.312,Compteur intelligent,1H
29/04/2025 16:00,0.468,20390.779,Compteur intelligent,1H
29/04/2025 17:00,0.438,20391.217,Compteur intelligent,1H
29/04/2025 18:00,0.888,20392.105,Compteur intelligent,1H
29/04/2025 19:00,1.26,20393.365,Compteur intelligent,1H
29/04/2025 20:00,1.618,20394.983,Compteur intelligent,1H
29/04/2025 21:00,1.635,20396.619,Compteur intelligent,1H
29/04/2025 22:00,1.262,20397.881,Compteur intelligent,1H
29/04/2025 23:00,0.843,20398.724,Compteur intelligent,1H
30/04/2025 00:00,0.314,20399.038,Compteur intelligent,1H
30/04/2025 01:00,0.292,20399.33,Compteur intelligent,1H
